Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Thunnus atlanticus,1989,0.497942806954002,0.17459438730667,0.497942806954002,0.17459438730667
Thunnus atlanticus,1990,1.79807005588902,0.0630819011401604,1.79807005588902,0.0630819011401604
Thunnus atlanticus,1991,1.67503915164568,0.0775828717423156,1.67503915164568,0.0775828717423156
Thunnus atlanticus,1992,0.789528599060159,0.169037227917217,0.789528599060159,0.169037227917217
Thunnus atlanticus,1993,0.666304930209595,0.172147114104885,0.666304930209595,0.172147114104885
Thunnus atlanticus,1994,0.794433700347941,0.120245850939795,0.794433700347941,0.120245850939795
Thunnus atlanticus,1995,0.986225935817159,0.122306810929453,0.986225935817159,0.122306810929453
Thunnus atlanticus,1996,2.16419460452087,0.0469288235168826,2.16419460452087,0.0469288235168826
Thunnus atlanticus,1997,2.2411878161333,0.0252840968961485,2.2411878161333,0.0252840968961485
Thunnus atlanticus,1998,1.78695069978735,0.0498078111914841,1.78695069978735,0.0498078111914841
Thunnus atlanticus,1999,0.419923917325544,0.225497127286959,0.419923917325544,0.225497127286959
Thunnus atlanticus,2000,0.680653815910246,0.0982254718103853,0.680653815910246,0.0982254718103853
Thunnus atlanticus,2001,1.47289433428054,0.0778755598278994,1.47289433428054,0.0778755598278994
Thunnus atlanticus,2002,1.8885431969278,0.0522051391208888,1.8885431969278,0.0522051391208888
Thunnus atlanticus,2003,0.757268307513657,0.0769452578557586,0.757268307513657,0.0769452578557586
Thunnus atlanticus,2004,0.886963614673976,0.0665315530326511,0.886963614673976,0.0665315530326511
Thunnus atlanticus,2005,0.774206350851304,0.0508542247180226,0.774206350851304,0.0508542247180226
Thunnus atlanticus,2006,0.55496802892633,0.0993048979396293,0.55496802892633,0.0993048979396293
Thunnus atlanticus,2007,0.463363984636402,0.129457779586907,0.463363984636402,0.129457779586907
Thunnus atlanticus,2008,0.28326203572235,0.241518099897001,0.28326203572235,0.241518099897001
Thunnus atlanticus,2009,0.173953992791655,0.474286694508944,0.173953992791655,0.474286694508944
Thunnus atlanticus,2010,0.145620236415008,0.511411567763956,0.145620236415008,0.511411567763956
Thunnus atlanticus,2011,0.045378647385278,1.57512876158674,0.045378647385278,1.57512876158674
Thunnus atlanticus,2012,0.0125812983288208,6.961763475223,0.0125812983288208,6.961763475223
Thunnus atlanticus,2013,0.00353864430325135,21.3011621101968,0.00353864430325135,21.3011621101968
Thunnus atlanticus,2014,0.0016172044104564,34.5229646091763,0.0016172044104564,34.5229646091763
Thunnus atlanticus,2015,0.000772729951185604,56.3289227253438,0.000772729951185604,56.3289227253438
Thunnus atlanticus,2016,0.000533729372817906,110.868111728497,0.000533729372817906,110.868111728497
Thunnus atlanticus,2017,0.000280122997552932,185.550978089532,0.000280122997552932,185.550978089532
Thunnus atlanticus,2018,0.000155987034242944,335.148904855796,0.000155987034242944,335.148904855796
Thunnus atlanticus,2019,9.6635904678715e-05,378.595646624766,9.6635904678715e-05,378.595646624766
Lobatus gigas3,1951,1.46574643714823,7.96250336190338e-08,1.46574643714823,7.96250336190338e-08
Lobatus gigas3,1952,1.41248201864928,8.26276779413543e-08,1.41248201864928,8.26276779413543e-08
Lobatus gigas3,1953,1.35936113926153,8.58565880427541e-08,1.35936113926153,8.58565880427541e-08
Lobatus gigas3,1954,1.37288793569989,8.50106598652628e-08,1.37288793569989,8.50106598652628e-08
Lobatus gigas3,1955,1.38365570187342,8.43490972334266e-08,1.38365570187342,8.43490972334266e-08
Lobatus gigas3,1956,1.16626160735351,1.00071980933803e-07,1.16626160735351,1.00071980933803e-07
Lobatus gigas3,1957,1.18812372507932,9.82306024796495e-08,1.18812372507932,9.82306024796495e-08
Lobatus gigas3,1958,1.18866056222854,9.81862383960098e-08,1.18866056222854,9.81862383960098e-08
Lobatus gigas3,1959,1.14292795570001,1.02115018495129e-07,1.14292795570001,1.02115018495129e-07
Lobatus gigas3,1960,1.22041717682335,9.56313230846959e-08,1.22041717682335,9.56313230846959e-08
Lobatus gigas3,1961,1.29218779363978,9.03197738822177e-08,1.29218779363978,9.03197738822177e-08
Lobatus gigas3,1962,1.22071501219333,9.56079905376169e-08,1.22071501219333,9.56079905376169e-08
Lobatus gigas3,1963,1.30344688418462,8.9539597471143e-08,1.30344688418462,8.9539597471143e-08
Lobatus gigas3,1964,1.19548561289964,9.76256912467786e-08,1.19548561289964,9.76256912467786e-08
Lobatus gigas3,1965,1.13527865263034,1.0280305109631e-07,1.13527865263034,1.0280305109631e-07
Lobatus gigas3,1966,1.2961945327667,9.00405813977559e-08,1.2961945327667,9.00405813977559e-08
Lobatus gigas3,1967,1.20328236948254,9.69931184025382e-08,1.20328236948254,9.69931184025382e-08
Lobatus gigas3,1968,1.12460782032639,1.03778497023998e-07,1.12460782032639,1.03778497023998e-07
Lobatus gigas3,1969,1.10201497747288,1.05906100843152e-07,1.10201497747288,1.05906100843152e-07
Lobatus gigas3,1970,0.978470420086035,1.19278117088756e-07,0.978470420086035,1.19278117088756e-07
Lobatus gigas3,1971,1.0605918994808,1.10042429507561e-07,1.0605918994808,1.10042429507561e-07
Lobatus gigas3,1972,1.09188294055211,1.0688884769634e-07,1.09188294055211,1.0688884769634e-07
Lobatus gigas3,1973,1.08939675458904,1.0713278596e-07,1.08939675458904,1.0713278596e-07
Lobatus gigas3,1974,1.0640351160071,1.09686332320377e-07,1.0640351160071,1.09686332320377e-07
Lobatus gigas3,1975,1.04334119522931,1.118618816822e-07,1.04334119522931,1.118618816822e-07
Lobatus gigas3,1976,1.02357927114927,1.14021563961397e-07,1.02357927114927,1.14021563961397e-07
Lobatus gigas3,1977,1.00797573004774,1.1578662645913e-07,1.00797573004774,1.1578662645913e-07
Lobatus gigas3,1978,1.18074288182945,9.88446435976604e-08,1.18074288182945,9.88446435976604e-08
Lobatus gigas3,1979,1.17304336907131,9.94934308586606e-08,1.17304336907131,9.94934308586606e-08
Lobatus gigas3,1980,1.21850770309046,9.57811830314227e-08,1.21850770309046,9.57811830314227e-08
Lobatus gigas3,1981,1.01970384395447,1.14454907693882e-07,1.01970384395447,1.14454907693882e-07
Lobatus gigas3,1982,1.05668695999592,1.10449086392962e-07,1.05668695999592,1.10449086392962e-07
Lobatus gigas3,1983,1.05769396276944,1.10343930704979e-07,1.05769396276944,1.10343930704979e-07
Lobatus gigas3,1984,1.17255066222788,9.95352380878404e-08,1.17255066222788,9.95352380878404e-08
Lobatus gigas3,1985,1.2681161526809,9.20342423587712e-08,1.2681161526809,9.20342423587712e-08
Lobatus gigas3,1986,1.18609586226146,9.83985469036058e-08,1.18609586226146,9.83985469036058e-08
Lobatus gigas3,1987,1.3781888295679,8.46836854507796e-08,1.3781888295679,8.46836854507796e-08
Lobatus gigas3,1988,1.58611318396793,0.0331121068354791,1.58611318396793,0.0331121068354791
Lobatus gigas3,1989,2.26004555229968,0.0271113152292344,2.26004555229968,0.0271113152292344
Lobatus gigas3,1990,2.32672802488691,0.0300963691724767,2.32672802488691,0.0300963691724767
Lobatus gigas3,1991,1.67236026942377,0.0523407447555187,1.67236026942377,0.0523407447555187
Lobatus gigas3,1992,1.6804313097866,0.078134031565053,1.6804313097866,0.078134031565053
Lobatus gigas3,1993,1.9731560478321,0.0887234256989979,1.9731560478321,0.0887234256989979
Lobatus gigas3,1994,1.71273724059761,0.117545723786835,1.71273724059761,0.117545723786835
Lobatus gigas3,1995,1.93150059501012,0.0966672406916886,1.93150059501012,0.0966672406916886
Lobatus gigas3,1996,2.45509642224948,0.0510556963424031,2.45509642224948,0.0510556963424031
Lobatus gigas3,1997,0.256803770635711,0.620717783601924,0.256803770635711,0.620717783601924
Lobatus gigas3,1998,0.226810668459666,0.656077557606016,0.226810668459666,0.656077557606016
Lobatus gigas3,1999,0.195688294023578,0.611020233020197,0.195688294023578,0.611020233020197
Lobatus gigas3,2000,0.236451895805276,0,0.236451895805276,0
Lobatus gigas3,2001,0.407646761613587,0.261107482596244,0.407646761613587,0.261107482596244
Lobatus gigas3,2002,0.50628262633536,0.163556516194308,0.50628262633536,0.163556516194308
Lobatus gigas3,2003,0.591110457433525,0.0746331261337156,0.591110457433525,0.0746331261337156
Lobatus gigas3,2004,0.985027510312241,0.0488746959822353,0.985027510312241,0.0488746959822353
Lobatus gigas3,2005,1.22792416113721,0.0456224042605962,1.22792416113721,0.0456224042605962
Lobatus gigas3,2006,0.951026117533724,0.0598260944171697,0.951026117533724,0.0598260944171697
Lobatus gigas3,2007,1.97921592967392,0.0283045683095247,1.97921592967392,0.0283045683095247
Lobatus gigas3,2008,0.608919819631702,0.057500235123976,0.608919819631702,0.057500235123976
Lobatus gigas3,2009,0.489318176088958,0.0715547357760661,0.489318176088958,0.0715547357760661
Lobatus gigas3,2010,0.792519098597291,0.0485973601755302,0.792519098597291,0.0485973601755302
Lobatus gigas3,2011,1.22749894885045,0.0285238800678906,1.22749894885045,0.0285238800678906
Lobatus gigas3,2012,1.45803281899662,0.0330190922134247,1.45803281899662,0.0330190922134247
Lobatus gigas3,2013,1.48568190644523,0.0294587224968695,1.48568190644523,0.0294587224968695
Lobatus gigas3,2014,1.37849451061545,0.0317493400688623,1.37849451061545,0.0317493400688623
Lobatus gigas3,2015,1.45001551373883,0.0301833260305882,1.45001551373883,0.0301833260305882
Lobatus gigas3,2016,1.2488159606218,0.0350462296932833,1.2488159606218,0.0350462296932833
Lobatus gigas3,2017,0.941918473587916,0.0464650521545429,0.941918473587916,0.0464650521545429
Lobatus gigas3,2018,0.582785718189083,0.0750984274916464,0.582785718189083,0.0750984274916464
Lobatus gigas3,2019,0.404564134330584,0.108181342058431,0.404564134330584,0.108181342058431
Menticirrhus littoralis,1951,1.39928348300772,0.203438800866198,1.39928348300772,0.203438800866198
Menticirrhus littoralis,1952,1.42488751850597,0.295471405062773,1.42488751850597,0.295471405062773
Menticirrhus littoralis,1953,1.40530557048332,0.280911311550561,1.40530557048332,0.280911311550561
Menticirrhus littoralis,1954,1.38992557417602,0.279964076564336,1.38992557417602,0.279964076564336
Menticirrhus littoralis,1955,1.35580214844409,0.256737176771569,1.35580214844409,0.256737176771569
Menticirrhus littoralis,1956,1.35435028232183,0.270669434921336,1.35435028232183,0.270669434921336
Menticirrhus littoralis,1957,1.36328028133503,0.26398627762941,1.36328028133503,0.26398627762941
Menticirrhus littoralis,1958,1.36443377910559,0.244268130236006,1.36443377910559,0.244268130236006
Menticirrhus littoralis,1959,1.37362423186784,0.185053168794135,1.37362423186784,0.185053168794135
Menticirrhus littoralis,1960,1.38774206243073,0.223155840318656,1.38774206243073,0.223155840318656
Menticirrhus littoralis,1961,1.39131959312982,0.247397779287272,1.39131959312982,0.247397779287272
Menticirrhus littoralis,1962,1.38989146592613,0.23662551287821,1.38989146592613,0.23662551287821
Menticirrhus littoralis,1963,1.39694338554115,0.217146323199079,1.39694338554115,0.217146323199079
Menticirrhus littoralis,1964,1.41872340092349,0.26447218904005,1.41872340092349,0.26447218904005
Menticirrhus littoralis,1965,1.39003863853477,0.322014873200525,1.39003863853477,0.322014873200525
Menticirrhus littoralis,1966,1.32415955331139,0.297061618959347,1.32415955331139,0.297061618959347
Menticirrhus littoralis,1967,1.29600778075933,0.293727965155157,1.29600778075933,0.293727965155157
Menticirrhus littoralis,1968,1.29732293284643,0.265730172296257,1.29732293284643,0.265730172296257
Menticirrhus littoralis,1969,1.27332055669731,0.237536680673258,1.27332055669731,0.237536680673258
Menticirrhus littoralis,1970,1.24875647036305,0.225704578923871,1.24875647036305,0.225704578923871
Menticirrhus littoralis,1971,1.24225768888596,0.22688533614512,1.24225768888596,0.22688533614512
Menticirrhus littoralis,1972,1.26298207006105,0.237110002392896,1.26298207006105,0.237110002392896
Menticirrhus littoralis,1973,1.24395385925872,0.226575970823956,1.24395385925872,0.226575970823956
Menticirrhus littoralis,1974,1.24506874226602,0.165110869515049,1.24506874226602,0.165110869515049
Menticirrhus littoralis,1975,1.26475490527563,0.127442082707914,1.26475490527563,0.127442082707914
Menticirrhus littoralis,1976,1.273039709509,0.106686769807677,1.273039709509,0.106686769807677
Menticirrhus littoralis,1977,1.30055251583903,0.0893951959488673,1.30055251583903,0.0893951959488673
Menticirrhus littoralis,1978,1.31659734813586,0.0608774649492171,1.31659734813586,0.0608774649492171
Menticirrhus littoralis,1979,1.33040672866366,0.0267463839931217,1.33040672866366,0.0267463839931217
Menticirrhus littoralis,1980,1.34340141588015,0.0167842641813559,1.34340141588015,0.0167842641813559
Menticirrhus littoralis,1981,1.31234025595395,0.328059704406478,1.31234025595395,0.328059704406478
Menticirrhus littoralis,1982,1.15945928693078,0.0957157010568366,1.15945928693078,0.0957157010568366
Menticirrhus littoralis,1983,1.13671383154262,0.212463557439364,1.13671383154262,0.212463557439364
Menticirrhus littoralis,1984,1.01880984128649,0.338891814082955,1.01880984128649,0.338891814082955
Menticirrhus littoralis,1985,0.882285167446676,0.233800833773309,0.882285167446676,0.233800833773309
Menticirrhus littoralis,1986,0.789426876491403,1.33708197823368,0.789426876491403,1.33708197823368
Menticirrhus littoralis,1987,0.479391303645501,0.105093055815043,0.479391303645501,0.105093055815043
